city,userid,day,hour,tracks,artists,genres
springfield,E31EB54E,monday,8,1,1,1
springfield,E325F746,friday,8,1,1,1
springfield,E325F746,friday,14,1,1,1
springfield,E325F746,monday,8,1,1,1
springfield,E3269D7A,friday,13,1,1,1
springfield,E327E3C8,monday,13,2,2,2
springfield,E32A28C6,wednesday,14,1,1,1
springfield,E33075F6,monday,14,1,1,1
springfield,E3319ED1,monday,21,1,1,1
springfield,E336DAB4,monday,8,1,1,1
springfield,E3387AF8,friday,8,1,1,1
springfield,E3392180,wednesday,21,1,1,1
springfield,E33970D1,friday,20,1,1,1
springfield,E33FD9BB,friday,21,1,1,1
springfield,E3407E76,friday,9,1,1,1
springfield,E342F0BA,wednesday,21,1,1,1
springfield,E3433A0B,monday,9,1,1,1
springfield,E347A898,monday,9,2,1,2
springfield,E34B8595,monday,14,1,1,1
springfield,E34BB7EE,wednesday,21,1,1,1
springfield,E35585F0,friday,20,3,3,2
springfield,E355EFFD,friday,9,1,1,1
springfield,E355EFFD,monday,9,1,1,1
springfield,E35653A8,monday,20,2,2,2
springfield,E3571711,monday,21,1,1,1
springfield,E357CDA2,friday,9,1,1,1
springfield,E35FBBF1,monday,9,3,3,3
springfield,E3659CEF,friday,9,1,1,1
springfield,E367133D,wednesday,14,1,1,1
springfield,E367E376,monday,9,1,1,1
springfield,E369795,monday,20,1,1,1
springfield,E36A072A,monday,14,1,1,1
springfield,E36B7165,friday,21,1,1,1
springfield,E36BE23D,monday,20,1,1,1
springfield,E36C7F8F,monday,9,1,1,1
springfield,E36C7F8F,monday,13,1,1,1
springfield,E36E8714,monday,8,1,1,1
springfield,E3762A0,monday,9,1,1,1
springfield,E37638C7,friday,13,1,1,1
springfield,E37638C7,friday,14,1,1,1
springfield,E37693F4,friday,21,1,1,1
springfield,E37C2E05,friday,21,1,1,1
springfield,E37CB7FA,friday,14,1,1,1
springfield,E3868F9A,friday,14,2,2,1
springfield,E3868F9A,monday,20,1,1,1
springfield,E387FD19,monday,21,2,3,2
springfield,E389C94B,friday,13,1,1,1
springfield,E38BA558,wednesday,20,1,1,1
springfield,E38E1704,friday,21,1,1,1
springfield,E38E1DED,monday,13,1,1,1
springfield,E38FA711,friday,8,1,1,1
springfield,E38FA711,friday,21,1,1,1
springfield,E38FA711,wednesday,8,1,1,1
springfield,E3914678,friday,14,1,1,1
springfield,E3914678,monday,9,1,1,1
springfield,E3946C5E,wednesday,8,1,1,1
springfield,E3971EDB,monday,21,1,1,1
springfield,E3974844,monday,20,1,1,1
springfield,E3992189,friday,14,1,1,1
springfield,E39AEEC6,monday,9,1,1,1
springfield,E39AF35,friday,9,2,2,2
springfield,E39AF35,wednesday,8,1,1,1
springfield,E39E005,monday,13,1,1,1
springfield,E39E1578,wednesday,8,1,1,1
springfield,E39E1B77,wednesday,8,1,1,1
springfield,E3A1C53C,monday,14,1,1,1
springfield,E3A21CD6,monday,9,1,1,1
springfield,E3AB4BB5,friday,9,1,1,1
springfield,E3ACA1B6,monday,9,1,1,1
springfield,E3AD313C,monday,8,1,1,1
springfield,E3AD313C,wednesday,8,2,2,2
springfield,E3B0D0AD,monday,8,2,4,1
springfield,E3B6C1A9,monday,13,1,1,1
springfield,E3B6C370,friday,21,1,1,1
springfield,E3B7EC27,friday,14,1,1,1
springfield,E3B7EEC5,friday,20,1,1,1
springfield,E3B7EEC5,friday,21,2,2,2
springfield,E3BB1FC9,monday,9,1,1,1
springfield,E3BCDDD6,friday,9,1,1,1
springfield,E3BDC5FE,friday,21,1,1,1
springfield,E3BE06C8,friday,13,3,3,1
springfield,E3BE06C8,friday,14,2,2,2
springfield,E3BE06C8,monday,9,1,1,1
springfield,E3BE06C8,wednesday,8,2,2,2
springfield,E3BE06C8,wednesday,9,1,1,1
springfield,E3C08B2,friday,14,1,1,1
springfield,E3C26C94,friday,20,2,2,2
springfield,E3C2BEE7,friday,21,1,1,1
springfield,E3C4F5C6,monday,20,1,1,1
springfield,E3C5756F,friday,8,1,1,1
springfield,E3C5756F,friday,9,1,1,1
springfield,E3C5756F,friday,13,1,1,1
springfield,E3C5756F,monday,9,1,1,1
springfield,E3C66CD9,monday,20,1,1,1
springfield,E3C66CD9,monday,21,1,1,1
springfield,E3C722AB,friday,9,1,1,1
springfield,E3D044B7,monday,20,1,1,1
springfield,E3D1C299,monday,20,1,1,1
springfield,E3D21F,monday,20,1,1,1
springfield,E3D21F,wednesday,13,1,1,1
springfield,E3D547A0,wednesday,13,1,1,1
springfield,E3D99CC3,monday,9,1,1,1
springfield,E3DDA961,wednesday,20,1,1,1
springfield,E3DFE71D,wednesday,21,1,1,1
springfield,E3E1853C,wednesday,9,1,1,1
springfield,E3E50C1A,monday,9,1,1,1
springfield,E3E50C1A,monday,13,1,1,1
springfield,E3E6B462,wednesday,14,1,1,1
springfield,E3E8416E,monday,14,1,1,1
springfield,E3E8A90,friday,8,1,1,1
springfield,E3E9EB26,monday,14,1,1,1
springfield,E3EAAA96,monday,8,1,1,1
springfield,E3ED48A9,monday,13,1,1,1
springfield,E3ED82EA,monday,20,1,1,1
springfield,E3EDCC08,friday,9,1,1,1
springfield,E3F4C36A,friday,21,1,1,1
springfield,E3FB9DD3,friday,21,2,2,2
springfield,E3FF97FE,friday,13,1,1,1
springfield,E3FF97FE,monday,8,1,1,1
springfield,E4043051,friday,21,1,1,1
springfield,E4049ED6,friday,9,3,3,2
springfield,E4049ED6,monday,20,2,2,2
springfield,E405B4B7,monday,14,1,1,1
springfield,E407C8A1,friday,13,2,2,1
springfield,E407C8A1,monday,8,1,1,1
springfield,E4089568,monday,9,1,1,1
springfield,E409D862,monday,21,1,1,1
springfield,E40AA145,friday,21,1,1,1
springfield,E40B31FC,friday,13,1,1,1
springfield,E40E8D6B,wednesday,14,1,1,1
springfield,E4138B45,monday,8,1,1,1
springfield,E4138B45,monday,21,3,3,3
springfield,E415CEAA,friday,14,1,1,1
springfield,E4166302,monday,9,1,1,1
springfield,E41B17C3,friday,21,1,1,1
springfield,E41B468A,monday,21,1,1,1
springfield,E41DE822,wednesday,13,1,1,1
springfield,E4229B59,friday,20,1,1,1
springfield,E42516A5,monday,13,1,1,1
springfield,E427B647,monday,9,1,1,1
springfield,E4280FE9,monday,13,1,1,1
springfield,E429735E,friday,9,1,1,1
springfield,E429735E,monday,9,1,1,1
springfield,E429735E,wednesday,8,1,1,1
springfield,E4299A56,monday,14,2,2,2
springfield,E429FC34,monday,21,1,1,1
springfield,E42A7794,wednesday,20,1,1,1
springfield,E42A9ECD,wednesday,8,1,1,1
springfield,E43379D7,friday,9,1,1,1
springfield,E43379D7,friday,20,1,1,1
springfield,E43379D7,friday,21,1,1,1
springfield,E43379D7,monday,20,1,1,1
springfield,E43379D7,monday,21,2,2,2
springfield,E438E5A7,friday,8,1,1,1
springfield,E43AABD1,monday,9,1,1,1
springfield,E43AABD1,wednesday,9,1,1,1
springfield,E43C2F0F,friday,9,1,1,1
springfield,E43C2F0F,friday,13,1,1,1
springfield,E441034A,friday,14,2,2,2
springfield,E4413E1,wednesday,21,1,1,1
springfield,E4428EE6,wednesday,9,1,1,1
springfield,E44412C2,friday,20,1,1,1
springfield,E446DFE8,monday,8,1,1,1
springfield,E447AA2B,friday,8,1,1,1
springfield,E449284D,monday,14,1,1,1
springfield,E449687,monday,14,1,1,1
springfield,E44CA46A,wednesday,13,1,1,1
springfield,E44E0918,friday,13,1,1,1
springfield,E4511F0C,monday,21,1,1,1
springfield,E4516458,monday,14,1,1,1
springfield,E457409A,friday,14,1,1,1
springfield,E458AB9B,wednesday,21,2,2,1
springfield,E45B0F95,friday,13,1,1,1
springfield,E45DC4DC,monday,21,1,1,1
springfield,E45EC67F,monday,13,1,1,1
springfield,E45F93E2,friday,14,1,1,1
springfield,E463CC27,monday,14,1,1,1
springfield,E469AD40,wednesday,9,1,1,1
springfield,E46B4869,monday,13,2,2,2
springfield,E46B4869,monday,14,1,1,1
springfield,E46DFB30,wednesday,21,2,2,2
springfield,E46E978E,monday,20,1,1,1
springfield,E46FCFAE,monday,14,1,1,1
springfield,E46FCFAE,monday,20,1,1,1
springfield,E47B0AE7,monday,8,1,1,1
springfield,E47B0AE7,monday,21,1,1,1
springfield,E47D6DC6,friday,9,1,1,1
springfield,E47D6DC6,monday,13,1,1,1
springfield,E47D6DC6,monday,14,1,1,1
springfield,E47D6DC6,wednesday,20,1,1,1
springfield,E47D6DC6,wednesday,21,1,1,1
springfield,E48199EE,wednesday,20,1,1,1
springfield,E4829017,wednesday,13,1,1,1
springfield,E4829017,wednesday,21,1,1,1
springfield,E48316A1,monday,20,1,1,1
springfield,E48316A1,monday,21,1,1,1
springfield,E483B41B,friday,21,1,1,1
springfield,E483DD33,friday,8,1,1,1
springfield,E487D9E4,monday,9,1,1,1
springfield,E48C720C,wednesday,21,1,1,1
springfield,E48DCBE4,friday,20,1,1,1
springfield,E48F7B97,friday,21,2,2,2
springfield,E48FB88E,friday,13,1,1,1
springfield,E48FB88E,wednesday,13,1,1,1
springfield,E48FEFA5,friday,14,1,1,1
springfield,E48FEFA5,monday,14,1,1,1
springfield,E49109BC,friday,20,1,1,1
springfield,E49109BC,friday,21,1,1,1
springfield,E491FF73,monday,13,1,1,1
springfield,E4946A05,wednesday,21,1,1,1
springfield,E494CFDD,monday,8,1,1,1
springfield,E49AF552,monday,21,1,1,1
springfield,E49E8054,friday,21,1,1,1
springfield,E49FB2EF,wednesday,8,1,1,1
springfield,E4A3E7F2,friday,8,1,1,1
springfield,E4A98D54,friday,9,1,1,1
springfield,E4AB8D7E,friday,21,1,1,1
springfield,E4AD7847,monday,13,1,1,1
springfield,E4AE5876,friday,14,1,1,1
springfield,E4B5B3A3,friday,9,3,3,1
springfield,E4B5B3A3,monday,8,1,1,1
springfield,E4B71A4E,wednesday,20,1,1,1
springfield,E4C10271,friday,13,1,1,1
springfield,E4C27332,friday,8,2,2,2
springfield,E4C27332,friday,9,1,1,1
springfield,E4C2B6F7,monday,14,1,1,1
springfield,E4C302D5,monday,8,1,1,1
springfield,E4C9FBA0,wednesday,13,1,1,1
springfield,E4CA0A57,monday,21,1,1,1
springfield,E4CBAFA,friday,20,1,1,1
springfield,E4CED4CD,friday,9,1,1,1
springfield,E4CED4CD,wednesday,9,2,2,2
springfield,E4D247CB,friday,8,1,1,1
springfield,E4D3E3CB,friday,14,1,1,1
springfield,E4D65DA0,wednesday,14,3,3,2
springfield,E4D66C08,friday,8,1,1,1
springfield,E4D66C08,friday,9,1,1,1
springfield,E4D6968A,monday,13,1,1,1
springfield,E4D72BB0,friday,20,1,1,1
springfield,E4D72BB0,monday,21,1,1,1
springfield,E4D84746,wednesday,20,2,1,2
springfield,E4D93555,friday,21,1,1,1
springfield,E4DBF65D,wednesday,20,1,1,1
springfield,E4E09FF3,friday,8,1,1,1
springfield,E4E1E17E,monday,21,1,1,1
springfield,E4E44202,friday,8,1,1,1
springfield,E4E59C48,wednesday,21,1,1,1
springfield,E4E6066B,monday,8,1,1,1
springfield,E4E62C0F,monday,14,1,1,1
springfield,E4EF8647,monday,8,1,1,1
springfield,E4F0571F,friday,8,1,1,1
springfield,E4F17EF2,wednesday,21,2,2,2
springfield,E4F2198A,friday,21,1,1,1
springfield,E4F36E80,friday,8,1,1,1
springfield,E4F47E96,wednesday,14,1,1,1
springfield,E4F8B355,wednesday,13,1,1,1
springfield,E4FBCF0B,friday,8,1,1,1
springfield,E4FE372C,monday,20,1,1,1
springfield,E500A904,wednesday,20,1,1,1
springfield,E5014924,monday,8,1,1,1
springfield,E50434A9,friday,14,1,1,1
springfield,E504C484,friday,13,1,1,1
springfield,E5077D33,monday,13,1,1,1
springfield,E5081C86,monday,14,4,4,1
springfield,E50938D,wednesday,20,1,1,1
springfield,E50938D,wednesday,21,1,1,1
springfield,E509EEE2,friday,20,1,1,1
springfield,E509EEE2,wednesday,13,1,1,1
springfield,E509EEE2,wednesday,14,1,1,1
springfield,E509EEE2,wednesday,20,1,1,1
springfield,E50C17A4,monday,13,1,1,1
springfield,E50C17A4,wednesday,9,1,1,1
springfield,E50D21B9,monday,20,1,1,1
springfield,E50E1413,wednesday,13,1,1,1
springfield,E50E5DCE,friday,21,1,1,1
springfield,E50F1DF0,friday,9,1,1,1
springfield,E50F6D20,wednesday,21,1,1,1
springfield,E51529CF,friday,8,2,2,1
springfield,E51529CF,monday,13,1,1,1
springfield,E51854B,monday,8,1,1,1
springfield,E51A92F8,wednesday,8,1,1,1
springfield,E51BEA5C,friday,14,4,4,4
springfield,E51C528A,friday,21,1,1,1
springfield,E5203226,monday,20,1,1,1
springfield,E52069D7,monday,20,1,1,1
springfield,E52069D7,wednesday,20,1,1,1
springfield,E52069D7,wednesday,21,1,1,1
springfield,E521FC9E,friday,9,1,1,1
springfield,E521FC9E,friday,14,1,1,1
springfield,E522FE51,monday,9,1,1,1
springfield,E5244DE1,friday,20,1,1,1
springfield,E5244DE1,wednesday,13,1,1,1
springfield,E526B907,monday,9,1,1,1
springfield,E52E48CC,friday,9,1,1,1
springfield,E52F81,friday,9,1,1,1
springfield,E530FCD,monday,14,2,2,1
springfield,E530FCD,monday,21,1,1,1
springfield,E5321915,monday,9,1,1,1
springfield,E5326864,monday,21,2,2,1
springfield,E532CEB0,friday,13,1,1,1
springfield,E53304B9,wednesday,10,1,1,1
springfield,E53304B9,wednesday,20,1,1,1
springfield,E53358F9,friday,13,1,1,1
springfield,E535EC74,monday,14,1,1,1
springfield,E5368C87,wednesday,14,3,3,3
springfield,E5379F5A,monday,8,1,1,1
springfield,E5391347,friday,9,1,1,1
springfield,E53C6D85,monday,9,1,1,1
springfield,E53E8680,friday,21,1,1,1
springfield,E53FFE5A,wednesday,20,1,1,1
springfield,E540D2DA,wednesday,14,1,1,1
springfield,E5412B73,friday,9,1,1,1
springfield,E5441849,monday,20,1,1,1
springfield,E545E04,friday,13,1,1,1
springfield,E5467B13,wednesday,21,1,1,1
springfield,E54714BA,monday,13,1,1,1
springfield,E54714BA,monday,14,1,1,1
springfield,E54B1A8A,friday,9,1,1,1
springfield,E54B5885,wednesday,13,1,1,1
springfield,E5516A7E,wednesday,20,3,3,3
springfield,E5532127,friday,9,1,1,1
springfield,E5532127,monday,8,1,1,1
springfield,E5532127,monday,9,1,1,1
springfield,E553C5A7,monday,21,2,2,2
springfield,E555BD27,friday,9,1,1,1
springfield,E5571C43,monday,14,1,1,1
springfield,E557B37F,monday,13,1,1,1
springfield,E558CE81,friday,20,1,1,1
springfield,E558CE81,monday,9,1,1,1
springfield,E5605001,monday,14,1,1,1
springfield,E5614E59,friday,14,1,1,1
springfield,E5622922,wednesday,21,1,1,1
springfield,E56AF508,monday,21,1,1,1
springfield,E56C9129,monday,20,1,1,1
springfield,E56D6954,friday,13,3,3,1
springfield,E56E45E4,monday,20,1,1,1
springfield,E56EA31,wednesday,14,1,1,1
springfield,E56F9D5,friday,21,1,1,1
springfield,E572E057,friday,20,1,1,1
springfield,E57507C5,friday,20,1,1,1
springfield,E57557A7,friday,13,1,1,1
springfield,E57CB785,wednesday,21,1,1,1
springfield,E57ECDE6,monday,8,1,1,1
springfield,E57ECDE6,monday,9,1,1,1
springfield,E57F905B,monday,13,1,1,1
springfield,E582EBA1,monday,8,1,1,1
springfield,E5831F79,friday,21,1,1,1
springfield,E5869A42,friday,21,1,1,1
springfield,E58AE5C3,friday,20,1,1,1
springfield,E58AE5C3,monday,9,1,1,1
springfield,E58E7A99,monday,21,1,1,1
springfield,E58E8A32,friday,21,1,1,1
springfield,E5931139,friday,13,1,1,1
springfield,E5931139,monday,8,1,1,1
springfield,E5946550,friday,9,1,1,1
springfield,E594AFFA,friday,20,1,1,1
springfield,E597A016,wednesday,13,1,1,1
springfield,E59A0876,friday,9,2,2,2
springfield,E59A211F,monday,8,1,1,1
springfield,E59A52C2,wednesday,8,1,1,1
springfield,E59B260,wednesday,14,1,1,1
springfield,E59C3612,monday,13,1,1,1
springfield,E59D6CC3,friday,13,1,1,1
springfield,E59D6CC3,friday,20,1,1,1
springfield,E5A3F02F,friday,20,1,1,1
springfield,E5A5FE15,friday,8,1,1,1
springfield,E5A8A739,monday,8,1,1,1
springfield,E5A93010,friday,9,1,1,1
springfield,E5A9D222,friday,9,1,1,1
springfield,E5AB456F,wednesday,9,1,1,1
springfield,E5AC99A4,monday,14,1,1,1
springfield,E5ACEB9A,friday,8,1,1,1
springfield,E5AE1F8F,wednesday,20,1,1,1
springfield,E5AE4096,wednesday,9,1,1,1
springfield,E5B0B9B,friday,8,1,1,1
springfield,E5B0C143,monday,9,1,1,1
springfield,E5B37D9D,monday,21,2,2,1
springfield,E5B75090,friday,13,1,1,1
springfield,E5BD8BF2,friday,21,1,1,1
springfield,E5BEF0CA,friday,8,1,1,1
springfield,E5C0DD78,monday,13,6,6,6
springfield,E5C26D1,monday,8,1,1,1
springfield,E5C52D4B,friday,20,2,2,2
springfield,E5C66DD7,monday,20,1,1,1
springfield,E5C66DD7,wednesday,8,2,2,2
springfield,E5CCED32,monday,9,1,1,1
springfield,E5CD88C5,friday,8,1,1,1
springfield,E5CD88C5,friday,9,1,1,1
springfield,E5CEBD31,monday,14,1,1,1
springfield,E5CEBD31,wednesday,8,4,4,4
springfield,E5CEBD31,wednesday,21,1,1,1
springfield,E5D1B533,monday,13,2,2,1
springfield,E5D90115,friday,14,1,1,1
springfield,E5D90115,wednesday,13,1,1,1
springfield,E5DCA6A3,friday,8,1,1,1
springfield,E5DD9B47,monday,9,1,1,1
springfield,E5E0542,friday,21,1,1,1
springfield,E5E0B1A3,monday,14,1,1,1
springfield,E5E38B20,monday,8,1,1,1
springfield,E5E4A80B,wednesday,13,1,1,1
springfield,E5E7F123,friday,13,1,1,1
springfield,E5EAC9E1,monday,13,1,1,1
springfield,E5EC7AC,friday,20,1,1,1
springfield,E5F00A34,monday,21,1,1,1
springfield,E5F06979,friday,13,1,1,1
springfield,E5F1A547,friday,8,1,1,1
springfield,E5F40A9D,wednesday,9,1,1,1
springfield,E5F7112D,friday,21,1,1,1
springfield,E5F7112D,monday,13,1,1,1
springfield,E5F7B040,monday,8,1,1,1
springfield,E5F9819D,wednesday,14,1,1,1
springfield,E5FCDD39,wednesday,20,1,1,1
springfield,E5FE6894,monday,9,1,1,1
springfield,E5FE6894,monday,20,1,1,1
springfield,E60296E5,wednesday,20,1,1,1
springfield,E6035BA,friday,13,1,1,1
springfield,E6035BA,wednesday,9,1,1,1
springfield,E6047A,wednesday,21,1,1,1
springfield,E605D7E1,friday,9,1,1,1
springfield,E6072F55,wednesday,20,4,4,1
springfield,E6072F55,wednesday,21,1,1,1
springfield,E60A5725,monday,14,1,1,1
springfield,E60A5E86,friday,13,1,1,1
springfield,E60DD95A,friday,14,1,1,1
springfield,E6101E0F,friday,20,2,2,2
springfield,E61419B3,friday,20,1,1,1
springfield,E61419B3,friday,21,1,1,1
springfield,E618073F,wednesday,14,1,1,1
springfield,E61B2DD3,friday,21,1,1,1
springfield,E61B7E7F,wednesday,21,1,1,1
springfield,E61F1342,wednesday,21,1,1,1
springfield,E6200A7D,friday,13,1,1,1
springfield,E6242F9B,monday,9,1,1,1
springfield,E625E9A2,friday,21,8,8,4
springfield,E625E9A2,monday,21,10,8,3
springfield,E625E9A2,monday,22,1,1,1
springfield,E62D05C9,friday,21,1,3,3
springfield,E62E0091,friday,21,1,1,1
springfield,E630E1A8,monday,14,1,1,1
springfield,E6383D2F,friday,8,1,1,1
springfield,E639C647,wednesday,21,1,1,1
springfield,E63B92ED,friday,9,1,1,1
springfield,E63C686C,monday,20,1,1,1
springfield,E63CAFDE,monday,9,1,1,1
springfield,E63D5819,friday,9,1,1,1
springfield,E6420978,monday,9,1,1,1
springfield,E6474829,friday,8,1,1,1
springfield,E6474829,monday,8,1,1,1
springfield,E64C1568,monday,13,1,1,1
springfield,E64D6B0C,friday,8,2,2,1
springfield,E656DAD1,friday,9,1,1,1
springfield,E65BC41A,wednesday,14,1,1,1
springfield,E65CC206,wednesday,14,1,1,1
springfield,E65F6831,wednesday,20,1,1,1
springfield,E6611371,wednesday,13,1,1,1
springfield,E664CC13,friday,21,1,1,1
springfield,E6654B8C,monday,20,1,1,1
springfield,E668A426,friday,8,3,3,3
springfield,E66C634F,friday,13,1,1,1
springfield,E66C634F,friday,20,1,1,1
springfield,E66E7C1A,monday,9,1,1,1
springfield,E66F7D8A,monday,13,1,1,1
springfield,E66F7D8A,monday,21,1,1,1
springfield,E66F7D8A,wednesday,13,1,1,1
springfield,E671C5BE,wednesday,20,1,1,1
springfield,E67286BF,friday,9,2,2,2
springfield,E673440C,monday,8,1,1,1
springfield,E6736A,monday,9,1,1,1
springfield,E6772CC,wednesday,9,1,1,1
springfield,E6783763,friday,13,1,1,1
springfield,E6783763,wednesday,9,1,1,1
springfield,E67924EE,monday,8,1,1,1
springfield,E6795A23,friday,8,1,1,1
springfield,E6795A23,friday,14,1,1,1
springfield,E6795A23,wednesday,20,2,2,1
springfield,E67ABF77,friday,21,1,1,1
springfield,E67BB4A4,monday,13,1,1,1
springfield,E67FADA8,friday,8,1,1,1
springfield,E687302E,monday,8,1,1,1
springfield,E6874990,wednesday,14,1,1,1
springfield,E68B1423,friday,13,1,1,1
springfield,E68C567B,friday,20,1,1,1
springfield,E68CC518,wednesday,21,1,1,1
springfield,E68CF1E5,friday,20,1,1,1
springfield,E68DCDEA,monday,8,1,1,1
springfield,E68E8758,friday,21,1,1,1
springfield,E68E8758,monday,9,1,1,1
springfield,E6927F48,monday,8,1,1,1
springfield,E6927F48,wednesday,8,1,1,1
springfield,E692B733,friday,10,1,1,1
springfield,E692B733,monday,13,1,1,1
springfield,E6931ED9,friday,8,1,1,1
springfield,E69621FC,friday,13,1,1,1
springfield,E698FF01,monday,9,2,2,1
springfield,E69D07A4,monday,8,1,1,1
springfield,E6A0CE48,monday,21,1,1,1
springfield,E6A16B71,wednesday,14,1,1,1
springfield,E6A20F92,friday,14,1,1,1
springfield,E6A43AA5,monday,13,1,1,1
springfield,E6A7A386,monday,20,1,1,1
springfield,E6A8E0B6,friday,9,1,1,1
springfield,E6ABA26D,friday,20,1,1,1
springfield,E6ACC858,friday,13,1,1,1
springfield,E6ACC858,friday,14,1,1,1
springfield,E6AF72D7,monday,13,1,1,1
springfield,E6AF72D7,wednesday,13,1,1,1
springfield,E6AFD7EB,monday,20,1,1,1
springfield,E6AFECD8,friday,20,4,4,2
springfield,E6AFECD8,friday,21,7,7,3
springfield,E6B0073,wednesday,20,1,1,1
springfield,E6B399D9,friday,14,1,1,1
springfield,E6B5DA80,friday,20,1,1,1
springfield,E6BBB825,monday,9,1,1,1
springfield,E6C1DEF9,monday,20,1,1,1
springfield,E6C3B27B,friday,8,11,11,3
springfield,E6C3CAAE,monday,13,1,1,1
springfield,E6C5DA95,monday,14,1,1,1
springfield,E6C80ABC,wednesday,21,1,1,1
springfield,E6C8993E,monday,14,1,1,1
springfield,E6C9CB78,friday,8,1,1,1
springfield,E6CAC8A9,monday,21,1,1,1
springfield,E6CF8B50,friday,21,1,1,1
springfield,E6CF8B50,monday,14,1,1,1
springfield,E6D191B6,monday,13,1,1,1
springfield,E6D4B2A2,friday,14,1,1,1
springfield,E6D5EB9,friday,20,1,1,1
springfield,E6D64935,wednesday,13,1,1,1
springfield,E6DB1347,friday,13,1,1,1
springfield,E6DEB1F0,friday,13,1,1,1
springfield,E6DEB9DD,monday,13,1,1,1
springfield,E6E0B9F2,friday,13,1,1,1
springfield,E6E0B9F2,friday,20,1,1,1
springfield,E6E34EFB,wednesday,13,1,1,1
springfield,E6E4AA65,wednesday,20,1,1,1
springfield,E6E5885D,wednesday,21,3,3,2
springfield,E6E5D4B7,monday,20,1,1,1
springfield,E6E60DB6,friday,13,1,1,1
springfield,E6E982F1,monday,14,1,1,1
springfield,E6E982F1,wednesday,10,1,1,1
springfield,E6EBA384,friday,9,2,2,2
springfield,E6F0264E,wednesday,14,1,1,1
springfield,E6F56797,monday,14,1,1,1
springfield,E6F5C950,monday,14,1,1,1
springfield,E6F8D465,friday,9,1,1,1
springfield,E6FA25E6,friday,8,4,4,4
springfield,E6FA25E6,friday,9,1,1,1
springfield,E6FA25E6,wednesday,21,2,2,2
springfield,E6FAA1CA,wednesday,14,1,1,1
springfield,E6FE731A,friday,8,1,1,1
springfield,E7019E89,friday,20,1,1,1
springfield,E7037709,monday,20,1,1,1
springfield,E7037709,monday,21,1,1,1
springfield,E70408F,friday,13,1,1,1
springfield,E7047F12,friday,13,1,1,1
springfield,E705DC77,monday,20,1,1,1
springfield,E70890AA,monday,13,1,1,1
springfield,E709CF08,monday,9,1,1,1
springfield,E70A8452,monday,13,1,1,1
springfield,E70CFC87,wednesday,13,1,1,1
springfield,E70F868A,friday,13,1,1,1
springfield,E716B961,monday,14,1,1,1
springfield,E716B961,wednesday,20,2,2,2
springfield,E7188A39,friday,9,1,1,1
springfield,E718A63A,friday,13,1,1,1
springfield,E71B467D,monday,14,1,1,1
springfield,E71EAA1D,wednesday,8,1,1,1
springfield,E71EB932,monday,8,1,1,1
springfield,E71F8A58,friday,13,1,1,1
springfield,E7258D6D,monday,21,2,2,2
springfield,E726C588,friday,13,1,1,1
springfield,E726C588,monday,20,1,1,1
springfield,E727B797,friday,13,1,1,1
springfield,E72AAAD6,wednesday,20,1,1,1
springfield,E72C0D1C,friday,8,5,14,8
springfield,E7307BFC,monday,21,3,3,3
springfield,E731B753,monday,20,2,2,1
springfield,E73244F7,friday,21,1,1,1
springfield,E73244F7,monday,21,1,1,1
springfield,E733894,wednesday,20,1,1,1
springfield,E733DE1,friday,9,1,1,1
springfield,E738335B,monday,8,1,1,1
springfield,E7387DD7,wednesday,14,1,1,1
springfield,E7389354,friday,9,1,1,1
springfield,E73CF171,monday,8,1,1,1
springfield,E73E4055,wednesday,9,1,1,1
springfield,E741BE3B,wednesday,20,1,1,1
springfield,E741EA60,monday,13,1,1,1
springfield,E74B0EBB,friday,9,1,1,1
springfield,E74BC7C6,monday,8,1,1,1
springfield,E74C8C24,monday,9,5,4,5
springfield,E74F9263,friday,21,1,1,1
springfield,E7501883,wednesday,8,1,1,1
springfield,E75377F9,friday,14,1,1,1
springfield,E7569E14,monday,20,1,1,1
springfield,E7573C77,monday,21,1,1,1
springfield,E7591E16,wednesday,20,1,1,1
springfield,E75AB6B3,friday,8,1,1,1
springfield,E75AB6B3,friday,20,1,1,1
springfield,E75B9F7F,monday,14,1,1,1
springfield,E75EBC66,monday,9,1,1,1
springfield,E76063FB,monday,13,2,2,2
springfield,E76327D3,friday,14,1,1,1
springfield,E7644001,monday,20,1,1,1
springfield,E7663DBE,monday,13,1,1,1
springfield,E7664453,friday,9,1,1,1
springfield,E76C4A3A,monday,9,1,1,1
springfield,E76CEDC6,monday,21,1,1,1
springfield,E76CEDC6,wednesday,21,1,1,1
springfield,E770548,friday,9,1,1,1
springfield,E77373EB,monday,13,1,1,1
springfield,E773EC04,monday,14,1,1,1
springfield,E773EC04,wednesday,13,1,1,1
springfield,E7780EC2,friday,21,1,1,1
springfield,E77DBD7,monday,9,1,1,1
springfield,E780518,wednesday,14,1,2,1
springfield,E780518,wednesday,20,1,1,1
springfield,E780518,wednesday,21,3,4,4
springfield,E7821E37,monday,9,1,1,1
springfield,E785CC18,wednesday,13,1,1,1
springfield,E785CC18,wednesday,14,1,1,1
springfield,E787744B,friday,21,2,2,2
springfield,E7889242,wednesday,20,1,1,1
springfield,E7891713,monday,14,1,1,1
springfield,E78E3361,wednesday,14,1,1,1
springfield,E78E5BF,monday,13,3,3,2
springfield,E7901FEA,monday,14,2,2,2
springfield,E790EEE5,friday,21,1,1,1
springfield,E791BD09,monday,8,1,1,1
springfield,E7965F92,friday,14,1,1,1
springfield,E7A1338C,friday,13,1,1,1
