city,userid,tracks,artists,genres
springfield,9E13CAB3,1,1,1
springfield,9E161811,1,1,1
springfield,9E185D27,2,2,2
springfield,9E185FB2,1,1,1
springfield,9E1B2FEF,2,2,1
springfield,9E1D3865,2,1,2
springfield,9E1FFA2D,4,4,4
springfield,9E2085AA,4,4,3
springfield,9E22A580,1,1,1
springfield,9E235CBE,1,1,1
springfield,9E243BDA,1,1,1
springfield,9E25FA88,1,1,1
springfield,9E276E4B,1,1,1
springfield,9E283F4A,1,1,1
springfield,9E2BFC4B,1,1,1
springfield,9E2DC0F2,1,1,1
springfield,9E2E094F,1,1,1
springfield,9E2F4A1E,1,1,1
springfield,9E30CAF1,1,1,1
springfield,9E30CE91,1,1,1
springfield,9E368C62,3,3,3
springfield,9E396CCE,1,1,1
springfield,9E39B582,2,2,2
springfield,9E3AC49E,1,1,1
springfield,9E3D10F6,1,1,1
springfield,9E3D2F39,1,1,1
springfield,9E42E0F5,1,1,1
springfield,9E45C502,4,4,4
springfield,9E47F4D,1,1,1
springfield,9E4C7322,1,1,1
springfield,9E4D3F86,1,1,1
springfield,9E503620,1,1,1
springfield,9E505D93,1,1,1
springfield,9E527EFD,1,1,1
springfield,9E533307,1,1,1
springfield,9E5433B1,1,1,1
springfield,9E54C31D,1,1,1
springfield,9E580077,3,3,3
springfield,9E58509C,2,2,1
springfield,9E5A6414,1,1,1
springfield,9E5F9A64,1,1,1
springfield,9E65547F,1,1,1
springfield,9E65D848,1,1,1
springfield,9E6700D3,1,1,1
springfield,9E67C35A,1,1,1
springfield,9E68AF1F,2,2,1
springfield,9E69F9AE,1,1,1
springfield,9E6B723E,2,2,1
springfield,9E6CE1E4,1,1,1
springfield,9E6D967B,1,1,1
springfield,9E71B935,3,3,1
springfield,9E71BD5C,1,1,1
springfield,9E7600A7,1,1,1
springfield,9E7873A2,1,1,1
springfield,9E7A8682,1,1,1
springfield,9E7BB47,2,2,2
springfield,9E7C3312,1,1,1
springfield,9E7CA3AA,1,1,1
springfield,9E83C5F7,1,1,1
springfield,9E83E35F,1,1,1
springfield,9E845460,1,1,1
springfield,9E8498BD,2,2,1
springfield,9E86557,1,1,1
springfield,9E8769,1,1,1
springfield,9E8B712,1,1,1
springfield,9E8E2394,1,1,1
springfield,9E8EF45E,1,1,1
springfield,9E93430B,11,17,9
springfield,9E968884,1,1,1
springfield,9E97A0AC,1,1,1
springfield,9E98912A,2,2,2
springfield,9E98DA0A,1,1,1
springfield,9E9911D7,1,1,1
springfield,9E999079,2,2,2
springfield,9E9B5BEA,1,1,1
springfield,9E9C1DA0,1,1,1
springfield,9E9C5CDE,1,1,1
springfield,9E9E1FFE,1,1,1
springfield,9E9FAE7B,1,1,1
springfield,9EA01D21,2,2,2
springfield,9EA07453,2,2,2
springfield,9EA413AE,2,2,2
springfield,9EA476E3,1,1,1
springfield,9EA9E75E,1,1,1
springfield,9EAA0C2,1,1,1
springfield,9EADE132,1,1,1
springfield,9EAE5AEB,1,1,1
springfield,9EB24451,2,2,2
springfield,9EB4DE80,1,1,1
springfield,9EB4FCB2,1,1,1
springfield,9EB5572,1,1,1
springfield,9EB5AE4A,2,2,2
springfield,9EB5C4EB,2,2,1
springfield,9EB5DEE7,1,1,1
springfield,9EB74AAB,1,1,1
springfield,9EBB420C,1,1,1
springfield,9EBD144A,1,1,1
springfield,9EBD5BBF,1,1,1
springfield,9EC19A1B,1,1,1
springfield,9EC48388,1,1,1
springfield,9EC4EA3A,2,2,1
springfield,9EC4F654,1,1,1
springfield,9EC67414,1,1,1
springfield,9EC72ECC,1,1,1
springfield,9EC82D18,1,1,1
springfield,9EC898A1,1,1,1
springfield,9ECDA573,1,1,1
springfield,9ECE9F1B,1,1,1
springfield,9ECF229F,1,1,1
springfield,9ED48574,1,1,1
springfield,9ED5B4E4,1,1,1
springfield,9ED69FA7,1,1,1
springfield,9EDC9806,1,1,1
springfield,9EDF3288,1,1,1
springfield,9EDFD2A2,2,2,2
springfield,9EEB27F7,1,1,1
springfield,9EEF2060,1,1,1
springfield,9EF01E18,1,1,1
springfield,9EF4C5D2,1,1,1
springfield,9EF5D81F,6,6,1
springfield,9EF60F1D,2,2,2
springfield,9EF65389,3,3,2
springfield,9EF6547A,1,1,1
springfield,9EF7FDC0,1,1,1
springfield,9EF9740F,1,1,1
springfield,9EFC95D,1,1,1
springfield,9EFD7E31,1,1,1
springfield,9EFE2E4B,1,1,1
springfield,9EFE9017,1,1,1
springfield,9F05FE5A,1,1,1
springfield,9F08ED02,1,1,1
springfield,9F0E0721,1,1,1
springfield,9F0E1FE6,1,1,1
springfield,9F0F872E,1,1,1
springfield,9F0FED25,1,1,1
springfield,9F13329D,4,4,3
springfield,9F138CEF,2,1,1
springfield,9F146358,1,1,1
springfield,9F14CBA9,1,1,1
springfield,9F14E697,1,1,1
springfield,9F181A3F,1,1,1
springfield,9F230A00,2,2,2
springfield,9F242388,1,1,1
springfield,9F275AE1,1,1,1
springfield,9F2ABBD5,2,2,2
springfield,9F2ACFDD,1,1,1
springfield,9F2B2F81,1,1,1
springfield,9F31F7C4,1,1,1
springfield,9F345BCA,1,1,1
springfield,9F35628B,1,1,1
springfield,9F3707AA,1,1,1
springfield,9F397E7A,1,1,1
springfield,9F40D0FB,1,1,1
springfield,9F422E33,2,2,1
springfield,9F435E20,1,1,1
springfield,9F4458F5,8,8,5
springfield,9F45AA2F,1,1,1
springfield,9F477D82,1,1,1
springfield,9F478A27,1,1,1
springfield,9F4A1FCD,1,1,1
springfield,9F50F233,1,1,1
springfield,9F528AB0,1,1,1
springfield,9F5321C4,1,1,1
springfield,9F58B8E7,1,1,1
springfield,9F597260,5,5,4
springfield,9F5A1B16,3,3,1
springfield,9F5A6B01,1,1,1
springfield,9F5B2B2E,4,4,4
springfield,9F5BBDA6,1,1,1
springfield,9F5D02D3,1,1,1
springfield,9F5F55A1,2,2,2
springfield,9F6BCA70,1,1,1
springfield,9F6D4937,1,1,1
springfield,9F6FB845,1,1,1
springfield,9F6FF1D1,2,2,2
springfield,9F705C8,1,1,1
springfield,9F707E00,3,3,2
springfield,9F741D38,1,1,1
springfield,9F747D4C,1,1,1
springfield,9F770B76,1,1,1
springfield,9F7B5DCB,1,1,1
springfield,9F7CDB2E,1,1,1
springfield,9F7D4C63,1,1,1
springfield,9F7EE085,1,1,1
springfield,9F811D93,1,1,1
springfield,9F836C92,2,2,2
springfield,9F843D49,1,1,1
springfield,9F861FE1,1,1,1
springfield,9F8684FB,1,1,1
springfield,9F87255E,1,1,1
springfield,9F87ADDC,1,1,1
springfield,9F8B3802,1,1,1
springfield,9F8D35EB,1,1,1
springfield,9F8D644,9,9,7
springfield,9F8D69C8,1,1,1
springfield,9F8DA990,3,3,3
springfield,9F920A1E,1,1,1
springfield,9F93EEC8,1,1,1
springfield,9F99A32,1,1,1
springfield,9F9C976A,1,1,1
springfield,9F9D682F,1,1,1
springfield,9F9EB696,1,1,1
springfield,9FA31CBA,1,1,1
springfield,9FA32E19,1,1,1
springfield,9FA60B5F,4,4,3
springfield,9FA7D07,1,1,1
springfield,9FA83378,1,1,1
springfield,9FAF9278,1,1,1
springfield,9FB0EF36,2,2,2
springfield,9FB9A8E7,1,1,1
springfield,9FBC4D0A,1,1,1
springfield,9FBC61CB,1,1,1
springfield,9FBDAB42,1,1,1
springfield,9FC098BC,1,1,1
springfield,9FC2BA88,2,2,2
springfield,9FCC1750,1,1,1
springfield,9FCE036F,1,1,1
springfield,9FCE3DBD,2,2,2
springfield,9FD141E8,1,1,1
springfield,9FD596A9,1,1,1
springfield,9FD9124A,2,2,2
springfield,9FD9C4F3,2,2,2
springfield,9FDAAE8A,1,1,1
springfield,9FDC77C2,1,1,1
springfield,9FDC7A53,1,1,1
springfield,9FDECD53,1,1,1
springfield,9FE1FF55,1,1,1
springfield,9FE725F8,2,2,1
springfield,9FE9AF8F,2,2,2
springfield,9FEA5C55,1,1,1
springfield,9FEBFAAD,1,1,1
springfield,9FEC6E1B,1,1,1
springfield,9FED2E9B,1,1,1
springfield,9FEE5E8E,1,1,1
springfield,9FF428F7,1,1,1
springfield,9FF57F41,2,2,2
springfield,9FF9C90F,1,1,1
springfield,9FFC0EAC,1,1,1
springfield,9FFDBE64,1,1,1
springfield,9FFFABF,1,1,1
springfield,A002426C,1,1,1
springfield,A00292D5,3,3,3
springfield,A002AFFB,1,1,1
springfield,A0031D28,1,1,1
springfield,A0048C02,1,1,1
springfield,A0075726,1,1,1
springfield,A00C3670,1,1,1
springfield,A010EB7E,16,14,5
springfield,A011945E,1,1,1
springfield,A012731F,1,1,1
springfield,A0156DD3,1,1,1
springfield,A01684D3,1,1,1
springfield,A019E566,1,1,1
springfield,A01C53AF,1,1,1
springfield,A01E282,1,1,1
springfield,A0288FB2,2,2,2
springfield,A02D3287,1,1,1
springfield,A02FFF72,1,1,1
springfield,A030E8CE,3,3,2
springfield,A031F5BB,1,1,1
springfield,A032A0F4,1,1,1
springfield,A036DE2E,2,2,2
springfield,A0381374,1,1,1
springfield,A0393089,1,1,1
springfield,A03A801C,5,5,4
springfield,A03AFBB6,2,2,1
springfield,A03C88E3,3,3,3
springfield,A03CC037,1,1,1
springfield,A03CCC4D,1,1,1
springfield,A0411A5A,1,1,1
springfield,A0477F1A,1,1,1
springfield,A0483123,1,1,1
springfield,A049220D,3,3,2
springfield,A049DE65,3,3,1
springfield,A04D2EBB,2,2,1
springfield,A04DCE67,1,1,1
springfield,A04F8132,3,3,3
springfield,A050E443,1,1,1
springfield,A057FD00,1,1,1
springfield,A059E5AA,1,1,1
springfield,A05C2FA4,1,1,1
springfield,A05C6718,2,2,1
springfield,A05C9136,1,1,1
springfield,A062D4D,1,1,1
springfield,A0639294,1,1,1
springfield,A067C74B,2,2,2
springfield,A067D5E2,1,1,1
springfield,A068BF13,1,1,1
springfield,A06957DA,1,1,1
springfield,A06A17DD,9,9,4
springfield,A06A67C3,2,2,2
springfield,A06D2B1D,1,1,1
springfield,A06E117,2,2,1
springfield,A06E5BC7,1,1,1
springfield,A06F2BC9,2,2,2
springfield,A06F491C,1,1,1
springfield,A0729FA0,1,1,1
springfield,A072FADD,2,2,2
springfield,A076A5FC,2,2,1
springfield,A078FB55,1,1,1
springfield,A0794269,1,1,1
springfield,A079C1DF,2,2,2
springfield,A07A4AEB,1,1,1
springfield,A07B5C08,1,1,1
springfield,A07CC775,2,2,2
springfield,A07D7BB7,2,2,2
springfield,A07DC87C,1,1,1
springfield,A07E0D86,1,1,1
springfield,A081E7B7,1,1,1
springfield,A0856B6E,1,1,1
springfield,A08AAAC,2,2,2
springfield,A08B849,1,1,1
springfield,A08D959,1,1,1
springfield,A08FA2CF,1,1,1
springfield,A0904A47,1,1,1
springfield,A0931BEE,1,1,1
springfield,A09637A9,2,2,2
springfield,A097D6AD,2,2,2
springfield,A0994D41,1,1,1
springfield,A099671F,1,1,1
springfield,A0998808,1,1,1
springfield,A09AC8BD,1,1,1
springfield,A09C4343,2,2,2
springfield,A09E2D7E,1,1,1
springfield,A09F0D2F,1,1,1
springfield,A0A3AFAF,1,1,1
springfield,A0A58B42,1,1,1
springfield,A0A75A34,1,1,1
springfield,A0A8DDCC,1,1,1
springfield,A0A92D25,1,1,1
springfield,A0AA1B3C,12,10,5
springfield,A0AE1BF0,2,2,2
springfield,A0AF708D,1,1,1
springfield,A0AFE938,1,1,1
springfield,A0B21BCD,2,2,2
springfield,A0B26493,1,1,1
springfield,A0B758B9,4,4,3
springfield,A0B9E2AE,1,1,1
springfield,A0BABD60,1,1,1
springfield,A0BE19FA,1,1,1
springfield,A0BE9A01,1,1,1
springfield,A0C1C338,1,1,1
springfield,A0C3E1AD,1,1,1
springfield,A0C57632,1,1,1
springfield,A0CA86B7,3,3,3
springfield,A0CEDCE4,1,1,1
springfield,A0D0A3CE,1,1,1
springfield,A0D23112,1,1,1
springfield,A0D5F3C1,1,1,1
springfield,A0D91B85,3,3,2
springfield,A0DEBABF,1,1,1
springfield,A0DF549C,1,1,1
springfield,A0E03303,1,1,1
springfield,A0E0E7D9,1,1,1
springfield,A0E1C022,2,2,2
springfield,A0E908D8,1,1,1
springfield,A0E96ACA,1,1,1
springfield,A0EA5BC4,1,1,1
springfield,A0EBBE51,2,2,2
springfield,A0F652C2,1,1,1
springfield,A0F8AA53,2,2,2
springfield,A0F9547E,1,1,1
springfield,A0FBF19A,1,2,2
springfield,A10147D,1,1,1
springfield,A1064867,3,3,3
springfield,A1080D3F,2,2,2
springfield,A10870EE,1,1,1
springfield,A1096468,1,1,1
springfield,A10ACEEF,1,1,1
springfield,A10BBE7,1,1,1
springfield,A10CBC60,1,1,1
springfield,A10DD6AE,1,1,1
springfield,A1114DF7,1,1,1
springfield,A112166F,1,1,1
springfield,A1127B8A,1,1,1
springfield,A1136807,2,2,2
springfield,A113D979,1,1,1
springfield,A114FD96,4,4,3
springfield,A11560D4,1,1,1
springfield,A1165056,1,1,1
springfield,A116ADB3,1,1,1
springfield,A11D917D,1,1,1
springfield,A1220872,2,2,2
springfield,A1245759,1,1,1
springfield,A1246FA4,1,1,1
springfield,A1266F39,1,1,1
springfield,A1274577,1,1,1
springfield,A12A0F07,1,1,1
springfield,A131469F,1,1,1
springfield,A1314B4,1,1,1
springfield,A131C31B,1,1,1
springfield,A1342414,1,1,1
springfield,A138B989,1,1,1
springfield,A13A90E4,1,1,1
springfield,A13B4654,2,2,2
springfield,A13D06D7,3,3,3
springfield,A1403370,2,2,1
springfield,A141A92C,1,1,1
springfield,A1421724,1,1,1
springfield,A142C9AB,2,2,2
springfield,A149CA78,2,2,2
springfield,A14BE7D8,1,1,1
springfield,A14C352D,1,1,1
springfield,A14D1D8C,1,1,1
springfield,A1535B36,1,1,1
springfield,A1535C9B,1,1,1
springfield,A153CB3D,1,1,1
springfield,A154D42A,1,1,1
springfield,A15A319F,1,1,1
springfield,A15AA941,1,1,1
springfield,A15BB91A,1,1,1
springfield,A15F5F64,1,1,1
springfield,A1612E9F,1,1,1
springfield,A163FA83,2,2,2
springfield,A1649C7A,1,1,1
springfield,A165C208,1,1,1
springfield,A16815EF,1,1,1
springfield,A1689736,1,1,1
springfield,A16DE074,1,1,1
springfield,A16E72C3,1,1,1
springfield,A16E8CE8,1,1,1
springfield,A172EF67,1,1,1
springfield,A17401ED,1,1,1
springfield,A174444D,1,1,1
springfield,A174E9F,1,1,1
springfield,A17509B8,1,1,1
springfield,A1758C97,1,1,1
springfield,A1758D7,1,1,1
springfield,A179556B,1,1,1
springfield,A17D3930,1,1,1
springfield,A183FE0D,1,1,1
springfield,A18793CB,1,1,1
springfield,A189A728,1,1,1
springfield,A18E2384,1,1,1
springfield,A19891F2,1,1,1
springfield,A19A65B3,4,4,4
springfield,A19BB757,1,1,1
springfield,A19BBAEE,1,1,1
springfield,A19E87B5,1,1,1
springfield,A1A171A5,3,3,1
springfield,A1A1E13E,1,1,1
springfield,A1A4BF9C,1,1,1
springfield,A1A52991,1,1,1
springfield,A1A843B7,1,1,1
springfield,A1A8C548,1,1,1
springfield,A1A8E07B,1,1,1
springfield,A1A981C,1,1,1
springfield,A1AA94CB,2,2,1
springfield,A1ACC279,1,1,1
springfield,A1AF94FD,1,1,1
springfield,A1B008A,1,1,1
springfield,A1B87085,4,4,3
springfield,A1BA581B,1,1,1
springfield,A1BCB884,1,1,1
springfield,A1BD7B91,4,4,4
springfield,A1BE5FA,1,1,1
springfield,A1BF1095,2,2,2
springfield,A1C11A6B,1,1,1
springfield,A1C26633,1,1,1
springfield,A1C84556,1,1,1
springfield,A1C8BE1C,1,1,1
springfield,A1CC8C1,2,2,2
springfield,A1CD242C,2,2,2
springfield,A1CE4F83,1,1,1
springfield,A1D0041F,1,1,1
springfield,A1D54380,1,1,1
springfield,A1D71B30,1,1,1
springfield,A1D81207,4,4,3
springfield,A1D98EE4,1,1,1
springfield,A1DA4894,1,1,1
springfield,A1DB903A,1,1,1
springfield,A1E44C98,1,1,1
springfield,A1F0F7C,1,1,1
springfield,A1F0FF82,1,1,1
springfield,A1F255E9,1,1,1
springfield,A1F68D17,4,4,3
springfield,A1F7560E,1,1,1
springfield,A1F8EBE9,1,1,1
springfield,A1F9E96C,1,1,1
springfield,A2010716,2,2,2
springfield,A2042F17,1,1,1
springfield,A2074587,1,1,1
springfield,A20896EB,1,1,1
springfield,A20AE7F3,1,1,1
springfield,A20B9690,1,1,1
springfield,A213D0AF,2,2,2
springfield,A21406DF,1,1,1
springfield,A2163F8F,1,1,1
springfield,A216962C,1,1,1
springfield,A216FEB8,2,2,2
springfield,A21A6CE6,1,1,1
springfield,A21B9D9F,1,1,1
springfield,A21D7DD0,7,7,6
springfield,A21EE186,5,5,1
springfield,A2218670,1,1,1
springfield,A2221E48,1,1,1
springfield,A223D6FC,1,1,1
springfield,A2245FF4,2,2,2
springfield,A2268A66,1,1,1
springfield,A2298A2,2,2,1
springfield,A229BA37,1,1,1
springfield,A22EC678,1,1,1
springfield,A22F4368,1,1,1
springfield,A22F9BFB,1,2,2
springfield,A23028EB,1,1,1
springfield,A232AD7C,1,1,1
springfield,A233AB6E,1,1,1
springfield,A23737F8,1,1,1
springfield,A2377096,3,3,2
springfield,A23B6D5C,1,1,1
springfield,A23C0E5F,1,1,1
springfield,A23D3E04,2,2,1
springfield,A23DBCB4,1,1,1
springfield,A23E4F3D,1,1,1
springfield,A23FE3B5,1,1,1
springfield,A240B92F,2,2,2
springfield,A243A8D5,1,1,1
springfield,A245DE9A,1,1,1
springfield,A24681B0,1,1,1
springfield,A2484541,1,1,1
springfield,A2485D8C,1,1,1
springfield,A248CAF0,1,1,1
springfield,A24DE102,1,1,1
springfield,A24E3EB,1,1,1
springfield,A24EB37C,1,1,1
springfield,A24F4F2E,1,1,1
springfield,A2515D07,2,2,2
springfield,A2520AF5,1,1,1
springfield,A253E91C,1,1,1
springfield,A254D25,2,2,1
springfield,A2554770,2,2,2
springfield,A255F69E,1,1,1
springfield,A258501D,2,2,1
springfield,A2589829,1,1,1
springfield,A25A76AD,1,1,1
springfield,A25A7E86,1,1,1
springfield,A25D89A4,1,1,1
springfield,A261D00B,1,1,1
springfield,A263EF11,1,1,1
springfield,A26648B4,1,1,1
springfield,A2665605,1,1,1
springfield,A26675FB,3,3,2
springfield,A2671A40,1,1,1
springfield,A26F9ED4,1,1,1
springfield,A270706F,1,1,1
springfield,A271BA92,1,1,1
springfield,A2748CE4,2,2,1
springfield,A275E851,1,1,1
springfield,A277A7F5,1,1,1
springfield,A278486,6,6,6
springfield,A27B8FF5,1,1,1
springfield,A27BEDBB,1,1,1
springfield,A27E2D57,2,2,2
springfield,A281C73A,1,1,1
springfield,A2839A44,1,1,1
springfield,A2843B5B,1,1,1
springfield,A287083D,1,1,1
springfield,A2892CBD,16,16,4
springfield,A28C6C49,2,2,1
springfield,A28C6D3E,1,1,1
springfield,A28CE47A,1,1,1
springfield,A2912700,1,1,1
springfield,A2935627,1,1,1
springfield,A2943D28,1,1,1
springfield,A29A9FF3,1,1,1
springfield,A29CEE31,2,2,1
springfield,A29DFE7D,1,1,1
springfield,A29FC58F,1,1,1
springfield,A2A1DC8F,1,1,1
springfield,A2A1E502,1,1,1
springfield,A2A297F6,1,1,1
springfield,A2A8757F,4,4,2
springfield,A2A87FD9,1,1,1
springfield,A2AC8D9F,1,1,1
springfield,A2AD7FEC,1,1,1
springfield,A2AD9BBE,1,1,1
springfield,A2AE466,2,2,2
springfield,A2AE7C02,1,1,1
springfield,A2B52D2D,1,1,1
springfield,A2B5EF5A,1,1,1
springfield,A2B61A7A,1,1,1
springfield,A2B66C47,1,1,1
springfield,A2B6E881,1,1,1
springfield,A2BF3F50,1,2,1
springfield,A2C344F7,1,1,1
springfield,A2C62A7A,1,1,1
springfield,A2C663E,1,1,1
springfield,A2C725C0,2,2,1
springfield,A2C78C0F,1,1,1
springfield,A2CD76AF,2,1,2
springfield,A2CEBDB3,1,1,1
springfield,A2D10292,1,1,1
springfield,A2D5CACC,1,1,1
springfield,A2D77E5,1,1,1
springfield,A2DA4216,1,1,1
springfield,A2DC0A9D,1,1,1
springfield,A2DC8FDD,1,1,1
springfield,A2E0EBED,1,1,1
springfield,A2E8F8A7,2,2,2
springfield,A2E91562,2,2,1
springfield,A2EE44AA,1,1,1
springfield,A2EEEA87,2,2,2
springfield,A2EFDDD0,1,1,1
springfield,A2F0C7D4,1,1,1
springfield,A2F25F10,1,1,1
springfield,A30A0906,3,3,1
springfield,A30AAC8,1,1,1
springfield,A30C35C2,2,2,2
springfield,A30DBCC6,1,1,1
springfield,A30EB19D,1,1,1
springfield,A30FDB5A,1,1,1
springfield,A310D796,1,1,1
springfield,A3116D14,1,1,1
springfield,A3120EE3,1,1,1
springfield,A312449C,1,1,1
springfield,A315A40F,2,2,1
springfield,A3189275,1,1,1
springfield,A31BAE92,1,1,1
springfield,A31BEAC8,1,1,1
springfield,A31DFA94,1,1,1
springfield,A31FA549,1,1,1
springfield,A323B57D,1,1,1
springfield,A329E54,1,1,1
springfield,A32AF979,1,1,1
springfield,A32B4EFC,1,1,1
springfield,A32D2641,1,1,1
springfield,A32FDF02,1,1,1
springfield,A32FE9C2,1,1,1
springfield,A3344438,1,1,1
springfield,A3358017,2,2,2
springfield,A337F28D,2,2,2
springfield,A339B1BD,1,1,1
springfield,A33A5BFF,2,2,2
springfield,A33AB35C,1,1,1
springfield,A33ACABE,1,1,1
springfield,A33B722F,4,4,2
springfield,A33D4C43,1,1,1
springfield,A33D4CE5,1,1,1
springfield,A33E2EF8,1,1,1
springfield,A34082A0,1,1,1
springfield,A3422BA5,1,1,1
springfield,A343E5E,2,2,2
springfield,A345A0AF,1,1,1
springfield,A347E67D,1,1,1
springfield,A34AD07B,1,1,1
springfield,A34ADC50,1,1,1
springfield,A34D66B,1,1,1
springfield,A34D713D,1,1,1
springfield,A34DC125,1,1,1
springfield,A34F9F28,1,1,1
springfield,A350AF37,1,1,1
springfield,A3519AF9,1,1,1
springfield,A351C419,1,1,1
springfield,A353EBCF,3,3,2
springfield,A354284A,2,3,2
springfield,A3548C2B,1,1,1
springfield,A355ADC7,1,1,1
springfield,A3595EEF,1,1,1
springfield,A35A2471,1,1,1
springfield,A35C95BE,1,1,1
springfield,A35E7C75,1,1,1
springfield,A3623656,1,1,1
springfield,A36570E3,1,1,1
springfield,A365F24F,1,1,1
springfield,A36868DF,1,1,1
springfield,A368BD80,8,8,3
springfield,A36CE2B0,1,1,1
springfield,A36D7C1,1,1,1
springfield,A36F9865,5,5,2
springfield,A370AC09,3,3,3
springfield,A3722AFC,2,2,1
springfield,A376283C,1,1,1
springfield,A3768C30,1,1,1
springfield,A3795497,1,1,1
springfield,A37BBA75,3,2,2
springfield,A37C9C06,2,2,2
springfield,A37D1EB,1,1,1
springfield,A3805F62,1,1,1
springfield,A380DD5C,1,1,1
springfield,A3825CE7,1,1,1
springfield,A383110A,1,1,1
springfield,A3833407,1,1,1
springfield,A38464C2,1,1,1
springfield,A3856861,1,1,1
springfield,A386D27,1,1,1
springfield,A3890C9D,2,2,2
springfield,A38BFA23,1,1,1
springfield,A38C880C,1,1,1
springfield,A38E170D,1,1,1
springfield,A3917171,5,5,5
springfield,A393EB6C,1,1,1
springfield,A3946E89,2,1,1
springfield,A394AC4E,1,1,1
springfield,A3972B7D,1,1,1
springfield,A397D4B,2,2,2
springfield,A3981B0E,1,1,1
springfield,A39A2682,2,2,2
springfield,A39A2E13,1,1,1
springfield,A39C4B37,1,1,1
springfield,A3A0F337,1,1,1
springfield,A3A2270B,1,1,1
springfield,A3A5A47F,4,4,4
springfield,A3AAAA17,1,1,1
springfield,A3AC4737,1,1,1
springfield,A3AD62F3,3,3,2
springfield,A3B2806C,1,1,1
springfield,A3B2916C,2,2,2
springfield,A3B2A4B0,1,1,1
springfield,A3B5ADCE,1,1,1
springfield,A3BDEE70,1,1,1
springfield,A3C045E4,1,1,1
springfield,A3C41839,1,1,1
springfield,A3C42359,1,1,1
springfield,A3C507D6,1,1,1
springfield,A3CA36EB,1,1,1
springfield,A3CD6DFC,1,1,1
springfield,A3CF1CE0,1,1,1
springfield,A3D2724A,2,2,2
springfield,A3D43933,1,1,1
springfield,A3D4FA33,1,1,1
springfield,A3D7C94B,1,1,1
springfield,A3D7DDCE,1,1,1
springfield,A3DBAFF3,1,1,1
springfield,A3DE1E63,1,1,1
springfield,A3DEC56A,1,1,1
springfield,A3E085D7,1,1,1
springfield,A3E166F1,1,1,1
springfield,A3E2310D,1,1,1
springfield,A3E5CFB9,4,4,2
springfield,A3E6FA5F,1,1,1
springfield,A3E9682E,1,1,1
springfield,A3EC6772,1,1,1
springfield,A3ED15C2,2,2,2
springfield,A3EF2A11,1,1,1
springfield,A3F22AA7,2,2,1
springfield,A3F346C3,1,1,1
springfield,A3FBF3E8,1,1,1
springfield,A3FCA166,1,1,1
springfield,A3FF34C0,1,1,1
springfield,A4013ACE,1,1,1
springfield,A401C280,1,1,1
springfield,A401CF9B,3,3,2
springfield,A402596F,1,1,1
springfield,A40266C4,1,1,1
springfield,A40C098F,1,1,1
springfield,A411B765,12,12,3
springfield,A411E4,4,4,4
springfield,A4145B76,1,1,1
springfield,A4154B93,1,1,1
springfield,A417F617,3,2,2
springfield,A419027D,1,1,1
springfield,A41A5B07,4,4,4
springfield,A41B04DD,1,1,1
springfield,A41BCAEC,2,2,2
springfield,A41E6D43,1,1,1
springfield,A41EE962,1,1,1
springfield,A42328FB,1,1,1
springfield,A4232EE4,1,1,1
springfield,A42338A2,1,1,1
springfield,A42369D8,1,1,1
springfield,A4287A64,1,1,1
springfield,A42A9F48,1,1,1
springfield,A42B12D5,1,1,1
springfield,A42B9055,1,1,1
springfield,A42EC312,1,1,1
springfield,A42FBE8F,1,1,1
springfield,A430B0E3,2,2,2
springfield,A432DD50,3,3,2
springfield,A4345CB3,1,1,1
springfield,A437EB97,3,3,2
springfield,A439123F,1,1,1
springfield,A44279EA,1,1,1
springfield,A4468423,1,1,1
springfield,A448C905,1,1,1
springfield,A44E74E4,1,1,1
springfield,A451294D,2,2,2
springfield,A4532EAB,1,1,1
springfield,A45801AE,1,1,1
springfield,A45A2C5F,2,1,2
springfield,A45C3AA2,1,1,1
springfield,A45DABF1,2,2,2
springfield,A461431D,1,1,1
springfield,A461CC96,3,3,3
springfield,A4644B8E,2,2,2
springfield,A466D2B2,1,1,1
springfield,A475756D,1,1,1
springfield,A478E370,2,2,2
springfield,A47AC383,1,1,1
springfield,A47AEC3D,2,2,1
springfield,A480E741,1,1,1
springfield,A481B2EF,1,1,1
springfield,A4846BFC,1,1,1
springfield,A484AAA1,1,1,1
springfield,A4884661,1,1,1
springfield,A48A97F4,1,1,1
springfield,A48B77A6,1,1,1
springfield,A48EA846,4,4,3
springfield,A48F710F,1,1,1
springfield,A491F8DD,1,1,1
springfield,A495C274,1,1,1
springfield,A495D5C9,2,2,2
springfield,A4983807,1,1,1
springfield,A49B6772,3,3,3
springfield,A49C34F5,1,1,1
springfield,A49EC278,1,1,1
springfield,A4A7ED29,1,1,1
springfield,A4A917DA,10,10,7
springfield,A4AA57BE,1,1,1
springfield,A4AF5A4F,2,2,2
springfield,A4B25954,1,1,1
springfield,A4B31EA7,2,9,4
springfield,A4B46BFA,1,1,1
springfield,A4B89FBD,2,2,2
springfield,A4B8AD28,3,3,3
springfield,A4BC7FF2,1,1,1
springfield,A4BE27DB,1,1,1
springfield,A4BE803C,4,4,4
springfield,A4C12A7,1,1,1
springfield,A4C2C1E8,1,1,1
springfield,A4C35277,2,2,2
springfield,A4C3BCD9,1,1,1
springfield,A4C57A6E,2,2,2
springfield,A4C58D03,2,2,2
springfield,A4CD8656,1,1,1
springfield,A4CEC10A,2,2,2
springfield,A4CF2CA0,1,1,1
